ACCIDENT DATE,ACCIDENT TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-08-13T00:00:00.000,17:25,,,,,,THROGS NECK BRIDGE              ,,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4189314,Sedan,,,,
2019-08-28T00:00:00.000,13:26,BRONX,10460,40.8396760,-73.8712160,"{'type': 'Point', 'coordinates': [-73.871216, 40.839676]}",EAST TREMONT AVENUE             ,VANNEST AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4197062,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-03T00:00:00.000,0:03,,,40.5831070,-73.9541550,"{'type': 'Point', 'coordinates': [-73.954155, 40.583107]}",EMMONS AVENUE                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4182940,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-11T00:00:00.000,11:50,QUEENS,11420,40.6822850,-73.8080500,"{'type': 'Point', 'coordinates': [-73.80805, 40.682285]}",LINDEN BOULEVARD                ,134 STREET,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4187277,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-27T00:00:00.000,10:30,QUEENS,11368,40.7415900,-73.8618600,"{'type': 'Point', 'coordinates': [-73.86186, 40.74159]}",99 STREET                       ,CHRISTIE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4195991,Sedan,Sedan,,,
2019-08-19T00:00:00.000,17:00,BROOKLYN,11233,40.6820800,-73.9343800,"{'type': 'Point', 'coordinates': [-73.93438, 40.68208]}",,,300       MACDONOUGH STREET             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193510,Sedan,Sedan,,,
2019-08-22T00:00:00.000,13:24,BRONX,10469,40.8775700,-73.8466600,"{'type': 'Point', 'coordinates': [-73.84666, 40.87757]}",,,3442      EASTCHESTER ROAD              ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4194700,Sedan,Sedan,,,
2019-08-23T00:00:00.000,19:30,QUEENS,11419,40.6856100,-73.8257750,"{'type': 'Point', 'coordinates': [-73.825775, 40.68561]}",,,104-43    117 STREET                    ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4193909,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2019-08-26T00:00:00.000,21:27,MANHATTAN,10029,40.7979430,-73.9421300,"{'type': 'Point', 'coordinates': [-73.94213, 40.797943]}",EAST 115 STREET                 ,LEXINGTON AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4199008,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-08-07T00:00:00.000,20:50,,,40.6982540,-73.8693900,"{'type': 'Point', 'coordinates': [-73.86939, 40.698254]}",JACKIE ROBINSON PKWY            ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4184842,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-05T00:00:00.000,15:56,STATEN ISLAND,10304,40.5918050,-74.0992300,"{'type': 'Point', 'coordinates': [-74.09923, 40.591805]}",PLATTSBURG STREET               ,CROMWELL AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4184346,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-08-08T00:00:00.000,9:20,BROOKLYN,11203,40.6387860,-73.9453800,"{'type': 'Point', 'coordinates': [-73.94538, 40.638786]}",NEW YORK AVENUE                 ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4185176,Sedan,Sedan,,,
2019-08-23T00:00:00.000,14:34,BRONX,10461,40.8349570,-73.8307500,"{'type': 'Point', 'coordinates': [-73.83075, 40.834957]}",EAST TREMONT AVENUE             ,MAYFLOWER AVENUE,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,Unspecified,,,4195679,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-10T00:00:00.000,8:25,QUEENS,11385,40.7089650,-73.8602450,"{'type': 'Point', 'coordinates': [-73.860245, 40.708965]}",,,89-25     75 AVENUE                     ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4186629,Sedan,,,,
2019-08-30T00:00:00.000,16:00,,,40.7600480,-73.9280600,"{'type': 'Point', 'coordinates': [-73.92806, 40.760048]}",30 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4204125,Sedan,,,,
2019-08-21T00:00:00.000,14:00,,,40.7839740,-73.9703100,"{'type': 'Point', 'coordinates': [-73.97031, 40.783974]}",CENTRAL PARK WEST               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4192830,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-28T00:00:00.000,22:15,,,40.8032200,-73.9525300,"{'type': 'Point', 'coordinates': [-73.95253, 40.80322]}",WEST 116 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4196647,Taxi,Refrigerated Van,,,
2019-08-19T00:00:00.000,20:30,QUEENS,11385,40.7030500,-73.8672560,"{'type': 'Point', 'coordinates': [-73.867256, 40.70305]}",MYRTLE AVENUE                   ,81 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4191893,Station Wagon/Sport Utility Vehicle,,,,
2019-08-24T00:00:00.000,3:12,MANHATTAN,10001,40.7520520,-74.0009840,"{'type': 'Point', 'coordinates': [-74.000984, 40.752052]}",10 AVENUE                       ,WEST 30 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4193784,Taxi,,,,
2019-08-06T00:00:00.000,15:35,,,40.7407100,-73.8374400,"{'type': 'Point', 'coordinates': [-73.83744, 40.74071]}",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4184078,Sedan,Sedan,,,
2019-08-24T00:00:00.000,2:54,BROOKLYN,11237,40.7007750,-73.9133400,"{'type': 'Point', 'coordinates': [-73.91334, 40.700775]}",WYCKOFF AVENUE                  ,GROVE STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,,,,4194741,Sedan,Taxi,,,
2019-08-27T00:00:00.000,15:35,,,40.6916800,-73.9993440,"{'type': 'Point', 'coordinates': [-73.999344, 40.69168]}",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,4196783,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
2019-08-14T00:00:00.000,14:04,BROOKLYN,11218,40.6386900,-73.9686400,"{'type': 'Point', 'coordinates': [-73.96864, 40.63869]}",,,764       CONEY ISLAND AVENUE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4189145,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-06T00:00:00.000,21:27,,,40.5372620,-74.1505100,"{'type': 'Point', 'coordinates': [-74.15051, 40.537262]}",HYLAN BOULEVARD                 ,ROBINSON AVENUE,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,4187345,Sedan,Sedan,,,
2019-08-31T00:00:00.000,22:15,,,40.7438660,-73.8256800,"{'type': 'Point', 'coordinates': [-73.82568, 40.743866]}",MAIN STREET                     ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4197714,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-20T00:00:00.000,12:33,MANHATTAN,10001,40.7488060,-73.9922100,"{'type': 'Point', 'coordinates': [-73.99221, 40.748806]}",,,371       7 AVENUE                      ,2,0,0,0,0,0,2,0,Unspecified,,,,,4192104,Station Wagon/Sport Utility Vehicle,,,,
2019-08-08T00:00:00.000,14:10,,,40.7713050,-73.8766400,"{'type': 'Point', 'coordinates': [-73.87664, 40.771305]}",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4186126,Sedan,Pick-up Truck,,,
2019-08-28T00:00:00.000,9:00,,,40.6551600,-73.8437300,"{'type': 'Point', 'coordinates': [-73.84373, 40.65516]}",88 STREET                       ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4196462,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-10T00:00:00.000,15:51,,,,,,EAST 122 STREET                 ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4187077,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-04T00:00:00.000,1:05,QUEENS,11377,40.7553400,-73.8977200,"{'type': 'Point', 'coordinates': [-73.89772, 40.75534]}",,,32-58     69 STREET                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4182245,Pick-up Truck,Sedan,,,
2019-08-09T00:00:00.000,17:26,BROOKLYN,11217,40.6803700,-73.9865400,"{'type': 'Point', 'coordinates': [-73.98654, 40.68037]}",NEVINS STREET                   ,DE GRAW STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4187177,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-07T00:00:00.000,15:10,,,40.7479170,-73.9736000,"{'type': 'Point', 'coordinates': [-73.9736, 40.747917]}",EAST 39 STREET                  ,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4200838,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-08-19T00:00:00.000,12:00,MANHATTAN,10017,40.7504920,-73.9717200,"{'type': 'Point', 'coordinates': [-73.97172, 40.750492]}",2 AVENUE                        ,EAST 43 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191272,Sedan,Sedan,,,
2019-08-06T00:00:00.000,9:00,,,,,,BEACH 17 STREET                 ,SEAGRIT BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Reaction to Uninvolved Vehicle,,,,4183789,Sedan,Sedan,,,
2019-08-04T00:00:00.000,15:30,QUEENS,11378,,,,,,6817      clinton avenue                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4187015,Sedan,Sedan,,,
2019-08-05T00:00:00.000,17:00,,,40.6089000,-74.0346500,"{'type': 'Point', 'coordinates': [-74.03465, 40.6089]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4184773,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-14T00:00:00.000,9:30,,,40.7552900,-73.9949300,"{'type': 'Point', 'coordinates': [-73.99493, 40.75529]}",WEST 37 STREET                  ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,4189110,Tractor Truck Diesel,,,,
2019-08-28T00:00:00.000,13:00,,,40.7170750,-74.0062560,"{'type': 'Point', 'coordinates': [-74.006256, 40.717075]}",WORTH STREET                    ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4203774,Station Wagon/Sport Utility Vehicle,Bike,,,
2019-08-16T00:00:00.000,13:45,BROOKLYN,11210,40.6368560,-73.9509800,"{'type': 'Point', 'coordinates': [-73.95098, 40.636856]}",,,1355      ROGERS AVENUE                 ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4190075,Sedan,Stake or Rack,,,
2019-08-29T00:00:00.000,23:30,,,40.6787830,-73.9109400,"{'type': 'Point', 'coordinates': [-73.91094, 40.678783]}",ROCKAWAY AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4196792,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-22T00:00:00.000,12:00,BROOKLYN,11239,40.6513600,-73.8697100,"{'type': 'Point', 'coordinates': [-73.86971, 40.65136]}",,,501       GATEWAY DRIVE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4193424,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-08-28T00:00:00.000,18:00,,,40.5555400,-74.1756200,"{'type': 'Point', 'coordinates': [-74.17562, 40.55554]}",KOREAN WAR VETS PARKWAY         ,,,4,0,0,0,0,0,4,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4196588,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,
2019-08-18T00:00:00.000,19:39,BRONX,10469,,,,EAST GUN HILL ROAD              ,KNAPP STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4190679,Sedan,Sedan,,,
2019-08-13T00:00:00.000,9:05,,,40.8323670,-73.8297100,"{'type': 'Point', 'coordinates': [-73.82971, 40.832367]}",BRUCKNER EXPRESSWAY             ,,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,,,,4188053,Sedan,Box Truck,,,
2019-08-22T00:00:00.000,21:10,,,40.6905940,-73.9516200,"{'type': 'Point', 'coordinates': [-73.95162, 40.690594]}",NOSTRAND AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193296,Sedan,Sedan,,,
2019-08-26T00:00:00.000,12:00,BROOKLYN,11203,40.6587800,-73.9395900,"{'type': 'Point', 'coordinates': [-73.93959, 40.65878]}",,,639       ALBANY AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4195767,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-07T00:00:00.000,8:20,QUEENS,11434,40.6668400,-73.7894100,"{'type': 'Point', 'coordinates': [-73.78941, 40.66684]}",NORTH CONDUIT AVENUE            ,150 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4184511,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-20T00:00:00.000,9:00,MANHATTAN,10022,40.7576980,-73.9694000,"{'type': 'Point', 'coordinates': [-73.9694, 40.757698]}",3 AVENUE                        ,EAST 53 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4191727,Sedan,Taxi,,,
2019-08-18T00:00:00.000,3:05,,,40.6731070,-73.9995900,"{'type': 'Point', 'coordinates': [-73.99959, 40.673107]}",BROOKLYN QUEENS EXPRESSWAY      ,,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Driver Inattention/Distraction,Unspecified,,,4190297,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-08-16T00:00:00.000,2:30,BRONX,10468,40.8712580,-73.9012600,"{'type': 'Point', 'coordinates': [-73.90126, 40.871258]}",,,2776      WEBB AVENUE                   ,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4189564,Taxi,Pick-up Truck,,,
2019-08-17T00:00:00.000,21:00,BROOKLYN,11233,40.6824100,-73.9249500,"{'type': 'Point', 'coordinates': [-73.92495, 40.68241]}",,,442       DECATUR STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,4191312,Sedan,Sedan,Sedan,,
2019-08-12T00:00:00.000,17:01,BROOKLYN,11219,40.6246530,-73.9993300,"{'type': 'Point', 'coordinates': [-73.99933, 40.624653]}",65 STREET                       ,14 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4187647,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-08-23T00:00:00.000,8:00,,,,,,ALEXANDER HAMILTON BRIDGE       ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4193501,Station Wagon/Sport Utility Vehicle,,,,
2019-08-27T00:00:00.000,7:45,BROOKLYN,11208,40.6905000,-73.8709600,"{'type': 'Point', 'coordinates': [-73.87096, 40.6905]}",JAMAICA AVENUE                  ,LINCOLN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4197581,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-08-29T00:00:00.000,21:00,,,40.6923450,-73.8817900,"{'type': 'Point', 'coordinates': [-73.88179, 40.692345]}",JACKIE ROBINSON PKWY            ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4196916,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,6:40,,,40.6662940,-73.7989900,"{'type': 'Point', 'coordinates': [-73.79899, 40.666294]}",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186096,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-28T00:00:00.000,15:54,,,40.7965300,-73.9759700,"{'type': 'Point', 'coordinates': [-73.97597, 40.79653]}",HENRY HUDSON PARKWAY            ,,,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4196226,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-03T00:00:00.000,10:39,,,40.7210600,-73.9982100,"{'type': 'Point', 'coordinates': [-73.99821, 40.72106]}",BROOME STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4183287,Taxi,Sedan,,,
2019-08-08T00:00:00.000,22:25,,,40.8501780,-73.8652300,"{'type': 'Point', 'coordinates': [-73.86523, 40.850178]}",BRONXDALE AVENUE                ,NEILL AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,,,,4188179,Station Wagon/Sport Utility Vehicle,E-Bik,,,
2019-08-28T00:00:00.000,12:06,,,40.8035660,-73.9671500,"{'type': 'Point', 'coordinates': [-73.96715, 40.803566]}",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4196830,Sedan,Taxi,,,
2019-08-24T00:00:00.000,14:40,BRONX,10461,40.8408430,-73.8412500,"{'type': 'Point', 'coordinates': [-73.84125, 40.840843]}",,,91        WESTCHESTER SQUARE            ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4194072,Sedan,,,,
2019-08-31T00:00:00.000,21:50,,,40.8636470,-73.8918000,"{'type': 'Point', 'coordinates': [-73.8918, 40.863647]}",EAST 193 STREET                 ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4198528,Station Wagon/Sport Utility Vehicle,,,,
2019-08-10T00:00:00.000,18:55,BROOKLYN,11201,40.6901630,-73.9871100,"{'type': 'Point', 'coordinates': [-73.98711, 40.690163]}",LIVINGSTON STREET               ,GALLATIN PLACE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4193660,Sedan,Bus,,,
2019-08-11T00:00:00.000,10:37,QUEENS,11101,40.7526930,-73.9329150,"{'type': 'Point', 'coordinates': [-73.932915, 40.752693]}",31 STREET                       ,39 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4187122,Station Wagon/Sport Utility Vehicle,,,,
2019-08-09T00:00:00.000,22:10,QUEENS,11373,40.7418400,-73.8810100,"{'type': 'Point', 'coordinates': [-73.88101, 40.74184]}",BROADWAY                        ,45 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,4186053,Sedan,,,,
2019-08-29T00:00:00.000,22:40,,,,,,MACOMBS DAM BRIDGE              ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4198114,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-08-12T00:00:00.000,12:00,BROOKLYN,11234,40.6264570,-73.9180000,"{'type': 'Point', 'coordinates': [-73.918, 40.626457]}",RALPH AVENUE                    ,AVENUE K,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4198931,Sedan,Sedan,,,
2019-08-03T00:00:00.000,8:50,BROOKLYN,11209,40.6261750,-74.0290100,"{'type': 'Point', 'coordinates': [-74.02901, 40.626175]}",,,325       82 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4181949,Pick-up Truck,Sedan,,,
2019-08-24T00:00:00.000,16:45,,,40.6749340,-73.8018600,"{'type': 'Point', 'coordinates': [-73.80186, 40.674934]}",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4193825,Sedan,Sedan,,,
2019-08-17T00:00:00.000,12:12,BROOKLYN,11217,40.6760700,-73.9775400,"{'type': 'Point', 'coordinates': [-73.97754, 40.67607]}",6 AVENUE                        ,BERKELEY PLACE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4192181,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,16:05,,,40.8651430,-73.8720400,"{'type': 'Point', 'coordinates': [-73.87204, 40.865143]}",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193644,Sedan,Sedan,,,
2019-08-17T00:00:00.000,22:00,,,,,,ALEXANDER HAMILTON BRIDGE       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4190469,Tractor Truck Diesel,Sedan,,,
2019-08-21T00:00:00.000,9:30,,,40.8295970,-73.9481400,"{'type': 'Point', 'coordinates': [-73.94814, 40.829597]}",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4192652,Sedan,Flat Bed,,,
2019-08-11T00:00:00.000,15:35,BROOKLYN,11234,40.6060000,-73.9284500,"{'type': 'Point', 'coordinates': [-73.92845, 40.606]}",AVENUE U                        ,EAST 35 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4190884,Sedan,Sedan,,,
2019-08-26T00:00:00.000,6:00,,,40.6229000,-74.1494300,"{'type': 'Point', 'coordinates': [-74.14943, 40.6229]}",,,985       RICHMOND AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4195745,Pick-up Truck,,,,
2019-08-12T00:00:00.000,19:31,BROOKLYN,11204,40.6275700,-73.9765850,"{'type': 'Point', 'coordinates': [-73.976585, 40.62757]}",MC DONALD AVENUE                ,47 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4187975,Bus,Sedan,,,
2019-08-03T00:00:00.000,13:00,BRONX,10452,40.8360940,-73.9292700,"{'type': 'Point', 'coordinates': [-73.92927, 40.836094]}",UNIVERSITY AVENUE               ,WEST 166 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4182219,Sedan,Sedan,,,
2019-08-16T00:00:00.000,15:40,BROOKLYN,11209,40.6240960,-74.0337500,"{'type': 'Point', 'coordinates': [-74.03375, 40.624096]}",86 STREET                       ,RIDGE BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4189740,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-23T00:00:00.000,9:35,,,40.5889240,-74.1676250,"{'type': 'Point', 'coordinates': [-74.167625, 40.588924]}",RICHMOND AVENUE                 ,RICHMOND HILL ROAD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4193472,Sedan,Sedan,Sedan,,
2019-08-03T00:00:00.000,10:00,,,40.7070270,-73.9236000,"{'type': 'Point', 'coordinates': [-73.9236, 40.707027]}",JEFFERSON STREET                ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4183090,Sedan,,,,
2019-08-22T00:00:00.000,5:49,BROOKLYN,11201,40.6928300,-73.9862400,"{'type': 'Point', 'coordinates': [-73.98624, 40.69283]}",,,111       LAWRENCE STREET               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4192994,Box Truck,Station Wagon/Sport Utility Vehicle,,,
2019-08-09T00:00:00.000,14:52,BROOKLYN,11218,40.6411860,-73.9857200,"{'type': 'Point', 'coordinates': [-73.98572, 40.641186]}",13 AVENUE                       ,38 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4187263,Station Wagon/Sport Utility Vehicle,Van,,,
2019-08-11T00:00:00.000,13:52,BRONX,10467,40.8741380,-73.8775250,"{'type': 'Point', 'coordinates': [-73.877525, 40.874138]}",PERRY AVENUE                    ,EAST 205 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4187250,Sedan,,,,
2019-08-23T00:00:00.000,17:00,MANHATTAN,10036,40.7606800,-73.9947000,"{'type': 'Point', 'coordinates': [-73.9947, 40.76068]}",,,608       10 AVENUE                     ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4194761,Box Truck,Sedan,,,
2019-08-21T00:00:00.000,16:30,BROOKLYN,11237,40.7093160,-73.9330100,"{'type': 'Point', 'coordinates': [-73.93301, 40.709316]}",MORGAN AVENUE                   ,MESEROLE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4193185,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-05T00:00:00.000,16:25,MANHATTAN,10009,40.7303660,-73.9823700,"{'type': 'Point', 'coordinates': [-73.98237, 40.730366]}",,,425       EAST 13 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4185102,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-20T00:00:00.000,14:00,,,40.6117740,-74.0706900,"{'type': 'Point', 'coordinates': [-74.07069, 40.611774]}",TOMPKINS AVENUE                 ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Glare,,,,,4193255,Sedan,,,,
2019-08-21T00:00:00.000,16:12,BROOKLYN,11208,40.6811100,-73.8809700,"{'type': 'Point', 'coordinates': [-73.88097, 40.68111]}",,,3086      FULTON STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4192594,Sedan,Sedan,,,
2014-06-18T00:00:00.000,14:05,,,,,,,,P/L GCP SERVICE RD @ LITTLE NECK PKWY   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,353737,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
2019-08-28T00:00:00.000,8:20,,,40.6914100,-73.7266800,"{'type': 'Point', 'coordinates': [-73.72668, 40.69141]}",CROSS ISLAND PARKWAY            ,,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,Unspecified,Unspecified,,,4196000,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-08-15T00:00:00.000,17:49,MANHATTAN,10019,40.7632400,-73.9864500,"{'type': 'Point', 'coordinates': [-73.98645, 40.76324]}",,,318       WEST 51 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4189378,Bus,Taxi,,,
